event_id,sport,market_type,selection,opening_line,closing_line,opening_odds,closing_odds,result,timestamp
1130,NFL,spread,Selection_1130,8.6,9.5,-175,-175,0,2024-07-03 19:31:01.240827216
1131,MLB,spread,Selection_1131,-5.9,-6.2,100,100,0,2024-07-04 07:12:17.291527680
1132,MLB,over_under,Selection_1132,-6.0,-6.2,-115,-115,1,2024-07-04 18:53:33.342228152
1133,NBA,spread,Selection_1133,7.3,5.7,175,175,0,2024-07-05 06:34:49.392928616
1134,NFL,moneyline,Selection_1134,1.7,2.2,105,105,0,2024-07-05 18:16:05.443629088
1135,NFL,over_under,Selection_1135,1.1,2.2,-175,-185,1,2024-07-06 05:57:21.494329552
1136,NBA,spread,Selection_1136,8.7,7.6,100,95,0,2024-07-06 17:38:37.545030016
1137,NHL,over_under,Selection_1137,0.2,3.4,-250,-250,0,2024-07-07 05:19:53.595730488
1138,NFL,player_prop,Selection_1138,-8.0,-10.0,110,110,1,2024-07-07 17:01:09.646430952
1139,NBA,spread,Selection_1139,8.1,7.9,115,125,0,2024-07-08 04:42:25.697131416
1140,NBA,player_prop,Selection_1140,7.3,9.9,-130,-125,1,2024-07-08 16:23:41.747831888
1141,NFL,spread,Selection_1141,0.4,-1.0,-105,-100,1,2024-07-09 04:04:57.798532352
1142,NFL,player_prop,Selection_1142,9.1,8.9,200,195,1,2024-07-09 15:46:13.849232824
1143,NBA,moneyline,Selection_1143,-7.3,-5.7,105,105,0,2024-07-10 03:27:29.899933288
1144,NFL,spread,Selection_1144,-0.7,0.7,-110,-110,0,2024-07-10 15:08:45.950633752
1145,NBA,spread,Selection_1145,-0.5,-0.1,-130,-135,1,2024-07-11 02:50:02.001334224
1146,NFL,player_prop,Selection_1146,6.2,6.4,115,120,1,2024-07-11 14:31:18.052034688
1147,NFL,moneyline,Selection_1147,-9.1,-8.2,130,135,0,2024-07-12 02:12:34.102735152
1148,MLB,spread,Selection_1148,7.4,5.1,-130,-130,1,2024-07-12 13:53:50.153435624
1149,NFL,spread,Selection_1149,6.4,6.0,-120,-115,1,2024-07-13 01:35:06.204136088
1150,NFL,over_under,Selection_1150,-7.2,-8.5,120,120,0,2024-07-13 13:16:22.254836560
1151,NBA,player_prop,Selection_1151,1.7,0.1,150,150,1,2024-07-14 00:57:38.305537024
1152,NBA,player_prop,Selection_1152,3.2,2.6,130,130,0,2024-07-14 12:38:54.356237488
1153,NFL,spread,Selection_1153,0.9,0.8,-175,-170,1,2024-07-15 00:20:10.406937960
1154,NBA,over_under,Selection_1154,-0.1,-0.3,-175,-175,0,2024-07-15 12:01:26.457638424
1155,NFL,player_prop,Selection_1155,6.1,6.2,120,120,1,2024-07-15 23:42:42.508338888
1156,NBA,moneyline,Selection_1156,8.9,9.9,100,95,0,2024-07-16 11:23:58.559039360
1157,NHL,moneyline,Selection_1157,-8.1,-8.8,-105,-105,0,2024-07-16 23:05:14.609739824
1158,NBA,over_under,Selection_1158,-10.0,-8.1,130,125,1,2024-07-17 10:46:30.660440288
1159,NBA,moneyline,Selection_1159,4.8,5.2,-175,-165,0,2024-07-17 22:27:46.711140760
1160,NBA,over_under,Selection_1160,4.3,3.5,-110,-105,0,2024-07-18 10:09:02.761841224
1161,NBA,player_prop,Selection_1161,8.2,7.1,-130,-135,0,2024-07-18 21:50:18.812541696
1162,NBA,moneyline,Selection_1162,-3.6,-4.6,120,115,0,2024-07-19 09:31:34.863242160
1163,NBA,player_prop,Selection_1163,9.6,7.8,-150,-140,0,2024-07-19 21:12:50.913942624
1164,NFL,spread,Selection_1164,2.7,2.0,115,110,0,2024-07-20 08:54:06.964643096
1165,MLB,over_under,Selection_1165,-8.3,-6.7,-105,-110,1,2024-07-20 20:35:23.015343560
1166,NBA,spread,Selection_1166,-4.0,-4.1,-110,-110,1,2024-07-21 08:16:39.066044024
1167,NBA,player_prop,Selection_1167,-8.4,-8.3,100,90,0,2024-07-21 19:57:55.116744496
1168,MLB,player_prop,Selection_1168,-0.8,-3.9,-175,-175,0,2024-07-22 07:39:11.167444960
1169,NBA,over_under,Selection_1169,2.0,1.0,-200,-200,0,2024-07-22 19:20:27.218145432
1170,NBA,player_prop,Selection_1170,5.3,5.8,175,175,0,2024-07-23 07:01:43.268845896
1171,NFL,moneyline,Selection_1171,-6.5,-8.7,-105,-105,1,2024-07-23 18:42:59.319546360
1172,NBA,over_under,Selection_1172,7.1,6.2,-120,-130,1,2024-07-24 06:24:15.370246832
1173,NBA,spread,Selection_1173,2.9,0.5,120,125,1,2024-07-24 18:05:31.420947296
1174,NFL,spread,Selection_1174,-6.7,-5.9,-130,-140,1,2024-07-25 05:46:47.471647760
1175,NHL,player_prop,Selection_1175,4.6,5.0,-200,-205,1,2024-07-25 17:28:03.522348232
1176,NFL,spread,Selection_1176,2.3,2.4,-130,-125,0,2024-07-26 05:09:19.573048696
1177,NBA,spread,Selection_1177,9.0,10.1,200,200,0,2024-07-26 16:50:35.623749168
1178,NFL,moneyline,Selection_1178,-6.1,-5.6,-115,-120,0,2024-07-27 04:31:51.674449632
1179,MLB,moneyline,Selection_1179,8.6,5.4,-200,-205,1,2024-07-27 16:13:07.725150096
1180,NBA,spread,Selection_1180,-8.8,-10.5,-115,-115,0,2024-07-28 03:54:23.775850568
1181,MLB,player_prop,Selection_1181,8.2,8.2,-200,-200,0,2024-07-28 15:35:39.826551032
1182,NHL,over_under,Selection_1182,-5.3,-4.4,200,200,0,2024-07-29 03:16:55.877251496
1183,NHL,moneyline,Selection_1183,1.3,2.3,-175,-175,0,2024-07-29 14:58:11.927951968
1184,NBA,spread,Selection_1184,-2.3,-0.7,-120,-120,1,2024-07-30 02:39:27.978652432
1185,MLB,spread,Selection_1185,0.1,-2.9,-110,-100,1,2024-07-30 14:20:44.029352904
1186,NBA,over_under,Selection_1186,4.2,4.2,250,245,1,2024-07-31 02:02:00.080053368
1187,NFL,spread,Selection_1187,2.1,0.7,-130,-135,1,2024-07-31 13:43:16.130753832
1188,NHL,over_under,Selection_1188,-9.4,-8.1,-115,-115,0,2024-08-01 01:24:32.181454304
1189,NBA,spread,Selection_1189,1.2,-0.1,-130,-130,1,2024-08-01 13:05:48.232154768
1190,NBA,over_under,Selection_1190,5.4,6.2,105,100,0,2024-08-02 00:47:04.282855232
1191,NFL,player_prop,Selection_1191,5.1,5.0,-130,-125,1,2024-08-02 12:28:20.333555704
1192,NFL,over_under,Selection_1192,7.8,5.4,150,145,0,2024-08-03 00:09:36.384256168
1193,MLB,spread,Selection_1193,3.1,3.8,-120,-125,0,2024-08-03 11:50:52.434956640
1194,NFL,over_under,Selection_1194,-4.3,-6.5,150,150,1,2024-08-03 23:32:08.485657104
1195,NHL,spread,Selection_1195,-2.9,-2.3,-105,-110,0,2024-08-04 11:13:24.536357568
1196,NBA,moneyline,Selection_1196,0.2,1.2,120,130,0,2024-08-04 22:54:40.587058040
1197,MLB,moneyline,Selection_1197,-2.5,-3.0,-175,-170,1,2024-08-05 10:35:56.637758504
1198,NFL,spread,Selection_1198,3.2,5.9,-175,-170,0,2024-08-05 22:17:12.688458968
1199,MLB,player_prop,Selection_1199,7.1,9.6,-150,-160,0,2024-08-06 09:58:28.739159440
1200,NBA,moneyline,Selection_1200,-0.0,1.4,105,105,1,2024-08-06 21:39:44.789859904
1201,NFL,spread,Selection_1201,-1.3,-0.9,120,120,1,2024-08-07 09:21:00.840560368
1202,NBA,player_prop,Selection_1202,7.3,8.6,-120,-130,1,2024-08-07 21:02:16.891260840
1203,NFL,spread,Selection_1203,-0.1,0.6,-110,-110,0,2024-08-08 08:43:32.941961304
1204,NHL,moneyline,Selection_1204,0.5,1.0,-130,-125,0,2024-08-08 20:24:48.992661776
1205,NBA,spread,Selection_1205,1.7,2.3,175,180,0,2024-08-09 08:06:05.043362240
1206,NBA,moneyline,Selection_1206,1.4,2.3,-200,-205,0,2024-08-09 19:47:21.094062704
1207,NFL,player_prop,Selection_1207,5.5,6.0,100,100,1,2024-08-10 07:28:37.144763176
1208,NBA,player_prop,Selection_1208,-2.2,-1.5,-120,-110,0,2024-08-10 19:09:53.195463640
1209,NFL,player_prop,Selection_1209,-0.6,-1.3,150,150,0,2024-08-11 06:51:09.246164104
1210,NHL,spread,Selection_1210,-1.7,-3.1,-250,-250,0,2024-08-11 18:32:25.296864576
1211,NFL,moneyline,Selection_1211,-7.6,-10.8,-130,-130,1,2024-08-12 06:13:41.347565040
1212,NHL,over_under,Selection_1212,5.9,3.6,150,145,0,2024-08-12 17:54:57.398265512
1213,MLB,spread,Selection_1213,-1.4,-1.9,100,105,1,2024-08-13 05:36:13.448965976
1214,NBA,spread,Selection_1214,-6.6,-7.2,-115,-115,0,2024-08-13 17:17:29.499666440
1215,NFL,spread,Selection_1215,-6.9,-7.6,-110,-110,1,2024-08-14 04:58:45.550366912
1216,NBA,over_under,Selection_1216,4.8,7.5,250,250,0,2024-08-14 16:40:01.601067376
1217,NBA,spread,Selection_1217,-8.2,-6.8,120,125,0,2024-08-15 04:21:17.651767840
1218,NFL,moneyline,Selection_1218,-4.3,-4.1,115,120,0,2024-08-15 16:02:33.702468312
1219,MLB,spread,Selection_1219,-1.5,-2.2,120,130,0,2024-08-16 03:43:49.753168776
1220,NBA,over_under,Selection_1220,5.8,5.1,200,210,0,2024-08-16 15:25:05.803869248
1221,NFL,over_under,Selection_1221,5.4,4.1,130,130,0,2024-08-17 03:06:21.854569712
1222,NBA,player_prop,Selection_1222,6.4,6.6,-110,-110,1,2024-08-17 14:47:37.905270176
1223,NBA,over_under,Selection_1223,3.3,4.9,130,130,1,2024-08-18 02:28:53.955970648
1224,NBA,player_prop,Selection_1224,-7.1,-8.8,110,120,1,2024-08-18 14:10:10.006671112
1225,NBA,over_under,Selection_1225,3.3,4.8,120,125,0,2024-08-19 01:51:26.057371576
1226,NFL,over_under,Selection_1226,2.4,2.5,100,100,1,2024-08-19 13:32:42.108072048
1227,NFL,spread,Selection_1227,9.6,11.7,200,195,1,2024-08-20 01:13:58.158772512
1228,NBA,spread,Selection_1228,-5.9,-4.7,-105,-105,0,2024-08-20 12:55:14.209472984
1229,NFL,moneyline,Selection_1229,-9.9,-6.7,120,115,1,2024-08-21 00:36:30.260173448
1230,NFL,moneyline,Selection_1230,-3.5,-5.9,-110,-105,1,2024-08-21 12:17:46.310873912
1231,NBA,spread,Selection_1231,7.9,6.2,-130,-135,0,2024-08-21 23:59:02.361574384
1232,NFL,over_under,Selection_1232,-6.6,-5.5,250,260,0,2024-08-22 11:40:18.412274848
1233,NFL,moneyline,Selection_1233,-3.5,-4.4,175,165,1,2024-08-22 23:21:34.462975312
1234,NFL,moneyline,Selection_1234,1.6,-1.5,-200,-190,0,2024-08-23 11:02:50.513675784
1235,NFL,over_under,Selection_1235,3.1,6.5,120,120,0,2024-08-23 22:44:06.564376248
1236,MLB,player_prop,Selection_1236,8.1,7.0,-130,-140,1,2024-08-24 10:25:22.615076720
1237,MLB,over_under,Selection_1237,3.8,3.8,100,105,1,2024-08-24 22:06:38.665777184
1238,NFL,moneyline,Selection_1238,-0.6,1.2,-115,-115,1,2024-08-25 09:47:54.716477648
1239,NFL,spread,Selection_1239,-7.6,-6.4,-200,-200,1,2024-08-25 21:29:10.767178120
1240,MLB,spread,Selection_1240,4.8,4.5,100,100,0,2024-08-26 09:10:26.817878584
1241,NFL,over_under,Selection_1241,-7.0,-4.5,110,115,0,2024-08-26 20:51:42.868579048
1242,NHL,player_prop,Selection_1242,2.7,1.6,150,145,0,2024-08-27 08:32:58.919279520
1243,NFL,player_prop,Selection_1243,-5.7,-7.7,-105,-115,0,2024-08-27 20:14:14.969979984
1244,NBA,player_prop,Selection_1244,-7.2,-3.2,110,110,0,2024-08-28 07:55:31.020680448
1245,NFL,player_prop,Selection_1245,-0.1,-1.7,200,200,0,2024-08-28 19:36:47.071380920
1246,NFL,moneyline,Selection_1246,1.7,2.1,130,125,0,2024-08-29 07:18:03.122081384
1247,NHL,moneyline,Selection_1247,7.3,7.0,105,105,0,2024-08-29 18:59:19.172781856
1248,NHL,player_prop,Selection_1248,-10.0,-10.2,130,130,1,2024-08-30 06:40:35.223482320
1249,NBA,player_prop,Selection_1249,0.5,0.0,-250,-250,0,2024-08-30 18:21:51.274182784
1250,MLB,moneyline,Selection_1250,-5.9,-7.2,-130,-120,0,2024-08-31 06:03:07.324883256
1251,NBA,over_under,Selection_1251,-0.3,-0.7,-200,-200,1,2024-08-31 17:44:23.375583720
1252,NBA,spread,Selection_1252,1.2,-0.2,120,120,1,2024-09-01 05:25:39.426284184
1253,NBA,moneyline,Selection_1253,2.7,2.2,-105,-105,0,2024-09-01 17:06:55.476984656
1254,MLB,spread,Selection_1254,-6.2,-2.6,-150,-145,0,2024-09-02 04:48:11.527685120
1255,NFL,moneyline,Selection_1255,1.2,-1.6,-115,-105,1,2024-09-02 16:29:27.578385592
1256,NFL,moneyline,Selection_1256,-2.4,-2.5,120,125,0,2024-09-03 04:10:43.629086056
1257,MLB,spread,Selection_1257,8.1,4.6,100,90,0,2024-09-03 15:51:59.679786520
1258,NBA,moneyline,Selection_1258,1.9,1.8,-110,-120,0,2024-09-04 03:33:15.730486992
1259,NBA,spread,Selection_1259,8.0,6.8,120,115,0,2024-09-04 15:14:31.781187456
1260,NFL,player_prop,Selection_1260,-4.9,-4.0,250,255,1,2024-09-05 02:55:47.831887920
1261,NBA,spread,Selection_1261,4.0,3.7,-115,-115,1,2024-09-05 14:37:03.882588392
1262,NFL,spread,Selection_1262,-0.7,-0.9,-250,-250,1,2024-09-06 02:18:19.933288856
1263,NFL,over_under,Selection_1263,-2.6,-1.4,105,105,0,2024-09-06 13:59:35.983989328
1264,NHL,moneyline,Selection_1264,-9.1,-7.7,110,105,1,2024-09-07 01:40:52.034689792
1265,NHL,over_under,Selection_1265,-4.7,-2.2,150,145,0,2024-09-07 13:22:08.085390256
1266,NHL,spread,Selection_1266,-9.1,-10.6,-250,-250,0,2024-09-08 01:03:24.136090728
1267,NFL,moneyline,Selection_1267,0.3,-1.2,105,110,1,2024-09-08 12:44:40.186791192
1268,NBA,player_prop,Selection_1268,1.6,3.1,105,105,0,2024-09-09 00:25:56.237491656
1269,NBA,spread,Selection_1269,6.2,5.2,-105,-105,0,2024-09-09 12:07:12.288192128
1270,NBA,moneyline,Selection_1270,9.1,9.7,-200,-200,1,2024-09-09 23:48:28.338892592
1271,NFL,player_prop,Selection_1271,-6.4,-5.4,-175,-175,0,2024-09-10 11:29:44.389593064
1272,NFL,moneyline,Selection_1272,4.5,2.6,105,95,1,2024-09-10 23:11:00.440293528
1273,NHL,moneyline,Selection_1273,-0.8,0.2,130,130,0,2024-09-11 10:52:16.490993992
1274,NFL,moneyline,Selection_1274,-0.5,2.2,130,125,0,2024-09-11 22:33:32.541694464
1275,NBA,moneyline,Selection_1275,7.8,8.2,115,105,1,2024-09-12 10:14:48.592394928
1276,NBA,spread,Selection_1276,-6.8,-6.2,115,115,1,2024-09-12 21:56:04.643095392
1277,NBA,spread,Selection_1277,-1.5,-0.9,-130,-135,1,2024-09-13 09:37:20.693795864
1278,NBA,moneyline,Selection_1278,2.6,3.3,-130,-130,0,2024-09-13 21:18:36.744496328
1279,MLB,player_prop,Selection_1279,-3.2,-3.5,110,115,1,2024-09-14 08:59:52.795196800
1280,NFL,spread,Selection_1280,-0.2,-0.9,-150,-150,0,2024-09-14 20:41:08.845897264
1281,NHL,over_under,Selection_1281,5.4,4.2,200,190,1,2024-09-15 08:22:24.896597728
1282,NFL,moneyline,Selection_1282,-9.7,-10.9,-200,-195,1,2024-09-15 20:03:40.947298200
1283,MLB,spread,Selection_1283,5.9,7.4,-115,-115,0,2024-09-16 07:44:56.997998664
1284,MLB,over_under,Selection_1284,6.3,4.8,-120,-110,1,2024-09-16 19:26:13.048699128
1285,NBA,player_prop,Selection_1285,7.8,6.2,100,100,0,2024-09-17 07:07:29.099399600
1286,NBA,player_prop,Selection_1286,-3.3,-1.3,175,175,1,2024-09-17 18:48:45.150100064
1287,NFL,over_under,Selection_1287,-0.6,-1.0,-200,-200,0,2024-09-18 06:30:01.200800528
1288,NBA,spread,Selection_1288,3.1,2.2,100,100,1,2024-09-18 18:11:17.251501000
1289,NBA,spread,Selection_1289,2.7,2.3,-110,-100,0,2024-09-19 05:52:33.302201464
1290,MLB,player_prop,Selection_1290,-9.1,-7.7,115,105,0,2024-09-19 17:33:49.352901936
1291,NBA,spread,Selection_1291,-6.0,-6.2,120,115,1,2024-09-20 05:15:05.403602400
1292,NFL,spread,Selection_1292,-4.9,-5.6,250,250,1,2024-09-20 16:56:21.454302864
1293,NBA,spread,Selection_1293,2.1,1.0,-150,-150,0,2024-09-21 04:37:37.505003336
1294,NFL,over_under,Selection_1294,0.7,-0.9,-175,-180,1,2024-09-21 16:18:53.555703800
1295,MLB,spread,Selection_1295,-3.1,-1.4,-250,-260,0,2024-09-22 04:00:09.606404264
1296,NBA,spread,Selection_1296,0.7,2.3,150,140,1,2024-09-22 15:41:25.657104736
1297,NFL,player_prop,Selection_1297,-0.4,-2.6,115,120,0,2024-09-23 03:22:41.707805200
1298,NBA,over_under,Selection_1298,-0.6,-0.8,115,115,0,2024-09-23 15:03:57.758505672
1299,NBA,over_under,Selection_1299,7.3,7.5,250,250,1,2024-09-24 02:45:13.809206136
1300,MLB,player_prop,Selection_1300,3.0,1.5,-110,-100,1,2024-09-24 14:26:29.859906600
1301,NHL,moneyline,Selection_1301,-8.1,-9.4,250,250,1,2024-09-25 02:07:45.910607072
1302,NBA,spread,Selection_1302,-5.6,-3.6,-175,-175,0,2024-09-25 13:49:01.961307536
1303,NBA,player_prop,Selection_1303,9.9,11.1,-250,-250,1,2024-09-26 01:30:18.012008000
1304,NBA,over_under,Selection_1304,-7.6,-7.4,200,200,1,2024-09-26 13:11:34.062708472
1305,NFL,over_under,Selection_1305,3.2,2.8,130,125,1,2024-09-27 00:52:50.113408936
1306,NFL,over_under,Selection_1306,0.8,1.6,105,110,0,2024-09-27 12:34:06.164109408
1307,NBA,player_prop,Selection_1307,-7.6,-4.1,-250,-260,0,2024-09-28 00:15:22.214809872
1308,NFL,player_prop,Selection_1308,-2.7,-1.2,100,100,0,2024-09-28 11:56:38.265510336
1309,NFL,over_under,Selection_1309,-0.4,0.3,-120,-125,0,2024-09-28 23:37:54.316210808
1310,NBA,spread,Selection_1310,8.6,7.2,110,120,0,2024-09-29 11:19:10.366911272
1311,NBA,over_under,Selection_1311,9.0,9.5,-175,-180,0,2024-09-29 23:00:26.417611736
1312,NBA,player_prop,Selection_1312,5.4,3.8,120,115,0,2024-09-30 10:41:42.468312208
1313,NHL,spread,Selection_1313,5.5,5.5,120,120,1,2024-09-30 22:22:58.519012672
1314,NBA,spread,Selection_1314,4.9,3.1,-200,-190,1,2024-10-01 10:04:14.569713144
1315,NFL,player_prop,Selection_1315,-0.7,0.6,-150,-150,0,2024-10-01 21:45:30.620413608
1316,MLB,player_prop,Selection_1316,6.5,8.0,120,115,1,2024-10-02 09:26:46.671114072
1317,NBA,moneyline,Selection_1317,-8.1,-7.3,105,100,1,2024-10-02 21:08:02.721814544
1318,NFL,player_prop,Selection_1318,-2.2,-0.5,110,110,1,2024-10-03 08:49:18.772515008
1319,NFL,player_prop,Selection_1319,0.2,0.7,-130,-130,1,2024-10-03 20:30:34.823215472
1320,NBA,over_under,Selection_1320,-2.1,-0.2,-115,-110,0,2024-10-04 08:11:50.873915944
1321,NFL,over_under,Selection_1321,2.9,2.7,-175,-170,0,2024-10-04 19:53:06.924616408
1322,NHL,player_prop,Selection_1322,1.3,3.8,-120,-125,0,2024-10-05 07:34:22.975316880
1323,NBA,over_under,Selection_1323,-7.1,-6.8,250,255,1,2024-10-05 19:15:39.026017344
1324,NFL,moneyline,Selection_1324,6.6,4.7,-150,-150,1,2024-10-06 06:56:55.076717808
1325,MLB,over_under,Selection_1325,3.0,4.4,-115,-115,1,2024-10-06 18:38:11.127418280
1326,NBA,over_under,Selection_1326,-7.4,-5.9,120,110,1,2024-10-07 06:19:27.178118744
1327,NFL,over_under,Selection_1327,-8.8,-6.7,-150,-150,0,2024-10-07 18:00:43.228819208
1328,MLB,moneyline,Selection_1328,5.9,5.6,115,120,1,2024-10-08 05:41:59.279519680
1329,MLB,moneyline,Selection_1329,4.1,3.1,110,110,1,2024-10-08 17:23:15.330220144
1330,NBA,over_under,Selection_1330,-0.2,-4.3,110,115,0,2024-10-09 05:04:31.380920608
1331,NFL,moneyline,Selection_1331,-2.1,-2.4,120,115,0,2024-10-09 16:45:47.431621080
1332,NBA,spread,Selection_1332,9.0,8.8,250,255,0,2024-10-10 04:27:03.482321544
1333,NFL,moneyline,Selection_1333,-7.1,-7.0,-105,-95,1,2024-10-10 16:08:19.533022016
1334,NHL,over_under,Selection_1334,8.9,10.4,130,135,1,2024-10-11 03:49:35.583722480
1335,NFL,spread,Selection_1335,2.8,2.4,175,170,0,2024-10-11 15:30:51.634422944
1336,NBA,spread,Selection_1336,3.6,5.8,-110,-110,0,2024-10-12 03:12:07.685123416
1337,NBA,moneyline,Selection_1337,-6.4,-6.3,-115,-120,1,2024-10-12 14:53:23.735823880
1338,MLB,player_prop,Selection_1338,3.7,5.5,-120,-125,0,2024-10-13 02:34:39.786524344
1339,NBA,moneyline,Selection_1339,1.8,4.2,-120,-125,1,2024-10-13 14:15:55.837224816
1340,NFL,spread,Selection_1340,2.3,0.8,-150,-140,1,2024-10-14 01:57:11.887925280
1341,NBA,over_under,Selection_1341,-6.0,-2.9,115,120,1,2024-10-14 13:38:27.938625752
1342,NFL,moneyline,Selection_1342,-6.5,-7.0,120,130,1,2024-10-15 01:19:43.989326216
1343,NFL,spread,Selection_1343,7.4,5.1,120,120,0,2024-10-15 13:01:00.040026680
1344,NBA,spread,Selection_1344,0.3,0.6,100,100,1,2024-10-16 00:42:16.090727152
1345,NFL,over_under,Selection_1345,3.8,-1.2,200,210,1,2024-10-16 12:23:32.141427616
1346,NFL,moneyline,Selection_1346,1.5,1.1,-250,-250,0,2024-10-17 00:04:48.192128080
1347,NFL,over_under,Selection_1347,-3.4,-2.2,175,170,1,2024-10-17 11:46:04.242828552
1348,NBA,player_prop,Selection_1348,-4.0,-3.4,115,115,0,2024-10-17 23:27:20.293529016
1349,MLB,player_prop,Selection_1349,3.8,2.2,-115,-105,0,2024-10-18 11:08:36.344229488
1350,NHL,moneyline,Selection_1350,-2.7,-1.4,-115,-110,0,2024-10-18 22:49:52.394929952
1351,NFL,moneyline,Selection_1351,-7.2,-7.7,-200,-210,1,2024-10-19 10:31:08.445630416
1352,NFL,spread,Selection_1352,-0.2,-0.3,175,175,1,2024-10-19 22:12:24.496330888
1353,NFL,spread,Selection_1353,3.1,1.6,-110,-105,0,2024-10-20 09:53:40.547031352
1354,NBA,over_under,Selection_1354,9.4,9.2,130,140,1,2024-10-20 21:34:56.597731816
1355,NBA,over_under,Selection_1355,-5.7,-3.9,250,260,0,2024-10-21 09:16:12.648432288
1356,NBA,player_prop,Selection_1356,2.1,1.5,105,105,0,2024-10-21 20:57:28.699132752
1357,NBA,spread,Selection_1357,-6.8,-8.9,-150,-145,1,2024-10-22 08:38:44.749833224
1358,MLB,over_under,Selection_1358,-6.3,-5.7,-150,-155,1,2024-10-22 20:20:00.800533688
1359,MLB,over_under,Selection_1359,-2.3,-2.3,200,195,1,2024-10-23 08:01:16.851234152
1360,NFL,moneyline,Selection_1360,9.6,8.0,-105,-100,0,2024-10-23 19:42:32.901934624
1361,NFL,over_under,Selection_1361,5.7,2.4,120,115,0,2024-10-24 07:23:48.952635088
1362,NBA,spread,Selection_1362,3.1,2.6,100,95,0,2024-10-24 19:05:05.003335552
1363,MLB,spread,Selection_1363,-6.8,-5.2,-130,-130,0,2024-10-25 06:46:21.054036024
1364,NBA,moneyline,Selection_1364,4.5,1.8,105,115,0,2024-10-25 18:27:37.104736488
1365,NBA,spread,Selection_1365,-10.0,-9.7,-130,-130,0,2024-10-26 06:08:53.155436960
1366,MLB,spread,Selection_1366,2.7,3.2,-250,-260,1,2024-10-26 17:50:09.206137424
1367,NFL,player_prop,Selection_1367,-2.4,-1.6,-130,-125,1,2024-10-27 05:31:25.256837888
1368,NFL,moneyline,Selection_1368,-4.7,-3.7,-175,-170,1,2024-10-27 17:12:41.307538360
1369,NFL,spread,Selection_1369,8.0,8.8,-120,-115,1,2024-10-28 04:53:57.358238824
1370,NFL,spread,Selection_1370,1.6,2.6,-150,-145,1,2024-10-28 16:35:13.408939288
1371,NBA,over_under,Selection_1371,-8.5,-7.9,200,190,1,2024-10-29 04:16:29.459639760
1372,MLB,spread,Selection_1372,-2.9,-2.1,-250,-250,1,2024-10-29 15:57:45.510340224
1373,NBA,spread,Selection_1373,-8.1,-5.5,-115,-115,0,2024-10-30 03:39:01.561040688
1374,MLB,over_under,Selection_1374,7.8,8.7,105,105,0,2024-10-30 15:20:17.611741160
1375,NHL,moneyline,Selection_1375,-9.3,-10.7,-110,-110,1,2024-10-31 03:01:33.662441624
1376,NFL,over_under,Selection_1376,-6.6,-6.6,150,140,0,2024-10-31 14:42:49.713142096
1377,NFL,moneyline,Selection_1377,4.7,4.7,-115,-110,1,2024-11-01 02:24:05.763842560
1378,NBA,moneyline,Selection_1378,4.0,2.7,250,260,1,2024-11-01 14:05:21.814543024
1379,NFL,player_prop,Selection_1379,9.8,9.0,175,180,1,2024-11-02 01:46:37.865243496
1380,MLB,moneyline,Selection_1380,4.9,5.9,-150,-140,0,2024-11-02 13:27:53.915943960
1381,NFL,spread,Selection_1381,1.7,2.7,150,140,1,2024-11-03 01:09:09.966644424
1382,MLB,moneyline,Selection_1382,-4.5,-6.0,120,120,0,2024-11-03 12:50:26.017344896
1383,NBA,moneyline,Selection_1383,3.1,4.9,100,105,1,2024-11-04 00:31:42.068045360
1384,NBA,moneyline,Selection_1384,0.7,-1.1,-115,-115,1,2024-11-04 12:12:58.118745832
1385,NFL,moneyline,Selection_1385,-5.7,-2.9,120,110,0,2024-11-04 23:54:14.169446296
1386,NBA,player_prop,Selection_1386,-0.8,-1.1,-120,-120,0,2024-11-05 11:35:30.220146760
1387,NFL,over_under,Selection_1387,-2.4,-1.9,130,135,1,2024-11-05 23:16:46.270847232
1388,NBA,player_prop,Selection_1388,9.2,9.9,130,120,1,2024-11-06 10:58:02.321547696
1389,NBA,player_prop,Selection_1389,6.5,7.7,250,240,0,2024-11-06 22:39:18.372248160
1390,MLB,spread,Selection_1390,1.0,2.3,250,240,1,2024-11-07 10:20:34.422948632
1391,NBA,player_prop,Selection_1391,-3.9,-3.9,-120,-125,0,2024-11-07 22:01:50.473649096
1392,NHL,player_prop,Selection_1392,-5.6,-5.5,250,240,1,2024-11-08 09:43:06.524349568
1393,NBA,over_under,Selection_1393,9.0,9.2,-110,-120,0,2024-11-08 21:24:22.575050032
1394,MLB,spread,Selection_1394,-5.9,-5.6,-175,-175,1,2024-11-09 09:05:38.625750496
1395,MLB,player_prop,Selection_1395,-2.6,-3.8,-110,-100,0,2024-11-09 20:46:54.676450968
1396,NFL,spread,Selection_1396,7.7,8.8,-150,-160,1,2024-11-10 08:28:10.727151432
1397,NFL,player_prop,Selection_1397,5.8,9.2,-150,-150,0,2024-11-10 20:09:26.777851896
1398,NFL,player_prop,Selection_1398,-4.9,-4.6,100,105,0,2024-11-11 07:50:42.828552368
1399,NBA,moneyline,Selection_1399,5.2,3.8,120,115,1,2024-11-11 19:31:58.879252832
1400,NBA,over_under,Selection_1400,2.6,4.0,175,170,0,2024-11-12 07:13:14.929953304
1401,MLB,over_under,Selection_1401,8.5,8.0,-150,-140,1,2024-11-12 18:54:30.980653768
1402,NBA,spread,Selection_1402,3.2,5.0,120,120,0,2024-11-13 06:35:47.031354232
